UserId,Gender,Age,Occupation,ZipCode
4862,M,25,other,94086
4863,F,25,homemaker,84037
4864,M,18,writer,63132
4865,F,35,sales/marketing,02130
4866,M,56,programmer,04085
4867,M,25,self-employed,04101
4868,M,35,technician/engineer,03820
4869,F,45,doctor/health care,04578
4870,F,35,clerical/admin,04108
4871,M,18,programmer,04096
4872,M,45,academic/educator,03909
4873,M,56,lawyer,13760
4874,F,25,college/grad student,70808
4875,M,35,other,97403
4876,F,35,technician/engineer,98201
4877,M,25,college/grad student,94703
4878,M,50,college/grad student,94070
4879,M,25,clerical/admin,60626
4880,F,45,homemaker,95030
4881,M,45,self-employed,55406
4882,M,45,lawyer,03301
4883,F,1,K-12 student,02906
4884,M,35,sales/marketing,90266
4885,M,56,academic/educator,23513
4886,F,35,technician/engineer,92509
4887,M,18,artist,19072
4888,F,56,other,08055
4889,M,18,college/grad student,63108
4890,F,25,academic/educator,79928
4891,M,35,technician/engineer,94132
4892,M,25,programmer,55405
4893,M,25,technician/engineer,48092
4894,M,35,executive/managerial,14607
4895,F,25,clerical/admin,52001
4896,M,35,doctor/health care,84103
4897,M,35,self-employed,16844
4898,M,25,academic/educator,27713
4899,M,25,programmer,94402
4900,M,25,writer,33626
4901,M,25,executive/managerial,11228
4902,M,35,sales/marketing,84057
4903,M,35,programmer,95952
4904,M,50,scientist,63121
4905,F,45,academic/educator,60417
4906,M,50,technician/engineer,49506
4907,F,50,executive/managerial,55082
4908,M,35,scientist,85282
4909,F,35,programmer,94014
4910,M,18,programmer,84041
4911,F,25,other,55421
4912,F,50,writer,98115
4913,F,25,academic/educator,970025
4914,F,25,academic/educator,02453
4915,M,25,programmer,91423
4916,M,18,writer,85054
4917,M,45,other,27312
4918,F,18,programmer,84107
4919,M,18,other,84058
4920,M,35,academic/educator,02144
4921,F,25,scientist,92507
4922,M,18,technician/engineer,98121
4923,M,45,tradesman/craftsman,99826
4924,F,35,other,99801
4925,F,35,doctor/health care,55401
4926,M,1,K-12 student,55616
4927,M,45,other,97520
4928,F,25,clerical/admin,92103
4929,M,45,academic/educator,63105
4930,M,50,technician/engineer,63033
4931,M,50,technician/engineer,90031
4932,M,25,executive/managerial,63303
4933,M,25,scientist,94040
4934,F,25,other,55108
4935,M,35,technician/engineer,62958
4936,F,18,college/grad student,63144
4937,M,35,other,02108
4938,F,18,college/grad student,55406
4939,M,25,executive/managerial,63105
4940,F,50,lawyer,94102
4941,M,56,writer,44281
4942,M,45,programmer,40515
4943,F,50,other,55401
4944,M,50,technician/engineer,14568
4945,M,50,other,62234
4946,F,35,academic/educator,91106
4947,M,35,technician/engineer,90035
4948,M,45,artist,94618
4949,M,18,college/grad student,55104
4950,M,25,self-employed,55421
4951,F,35,technician/engineer,90291
4952,F,25,sales/marketing,48067
4953,M,35,programmer,55082
4954,M,45,other,92679
4955,M,56,retired,55804
4956,M,35,scientist,77007
4957,M,25,artist,48197
4958,M,18,executive/managerial,55403
4959,M,25,technician/engineer,23454
4960,M,56,academic/educator,55116
4961,M,25,executive/managerial,46220
4962,M,25,doctor/health care,55439
4963,M,45,technician/engineer,94931
4964,M,35,other,94110
4965,M,1,K-12 student,63123-1507
4966,M,50,sales/marketing,55407
4967,M,18,college/grad student,94708
4968,F,50,writer,95404
4969,M,18,unemployed,94111
4970,F,25,programmer,94526
4971,M,35,executive/managerial,94086
4972,M,35,other,95118
4973,F,56,artist,949702
4974,M,35,writer,94131
4975,M,35,other,90065
4976,M,25,lawyer,65775
4977,M,25,college/grad student,92507
4978,M,35,sales/marketing,68108
4979,M,35,artist,55423
4980,M,25,academic/educator,55403
4981,M,50,academic/educator,55406
4982,M,25,programmer,63043
4983,F,45,self-employed,55116
4984,M,35,other,55405
4985,M,35,other,29063
4986,M,18,programmer,55401
4987,F,56,farmer,90210
4988,M,25,technician/engineer,55105
4989,M,25,other,55121
4990,F,25,college/grad student,55407
4991,F,56,sales/marketing,91791
4992,F,25,artist,55106
4993,M,45,technician/engineer,54022
4994,M,45,technician/engineer,56001
4995,M,50,writer,55419
4996,M,35,executive/managerial,94550
4997,M,1,K-12 student,90210
4998,F,18,college/grad student,48433
4999,F,56,retired,92407
5000,M,25,college/grad student,46254
5001,F,25,artist,63119
5002,M,25,technician/engineer,90505
5003,M,35,programmer,49508
5004,F,56,academic/educator,90402
5005,M,45,self-employed,92807
5006,M,35,clerical/admin,48827
5007,F,18,college/grad student,91030
5008,M,25,writer,60615
5009,F,45,self-employed,65441
5010,M,45,scientist,63119
5011,M,18,college/grad student,64154
5012,M,50,scientist,48103
5013,M,18,college/grad student,26241
5014,M,45,other,92626
5015,M,35,doctor/health care,92672
5016,F,35,academic/educator,89447
5017,M,35,programmer,91104
5018,F,56,programmer,90290
5019,M,25,executive/managerial,10025
5020,F,56,retired,90241
5021,M,50,doctor/health care,90504
5022,M,35,executive/managerial,91001
5023,M,35,writer,91505
5024,F,45,academic/educator,14618
5025,M,25,writer,60615
5026,M,25,technician/engineer,92584
5027,F,25,sales/marketing,05345
5028,M,25,programmer,92404
5029,M,25,college/grad student,70115
5030,M,18,academic/educator,70006
5031,F,25,college/grad student,89431
5032,M,18,technician/engineer,02139
5033,F,56,retired,60506
5034,F,25,scientist,62901
5035,F,25,technician/engineer,19810
5036,M,35,executive/managerial,14850
5037,M,35,programmer,11375
5038,M,25,writer,10010
5039,F,35,college/grad student,97068
5040,M,45,programmer,44312
5041,F,45,doctor/health care,60031
5042,F,18,artist,55408
5043,F,18,doctor/health care,92145
5044,F,35,doctor/health care,23507
5045,M,35,other,43081
5046,M,25,self-employed,60614
5047,M,45,doctor/health care,23452
5048,F,35,executive/managerial,30350
5049,M,25,programmer,60613
5050,F,18,college/grad student,11024
5051,F,50,executive/managerial,11771
5052,M,35,self-employed,02536
5053,M,25,college/grad student,84111
5054,M,35,artist,20818
5055,F,35,self-employed,97330
5056,M,45,academic/educator,16673
5057,M,50,executive/managerial,84093
5058,M,56,technician/engineer,84121
5059,M,45,self-employed,22652
5060,M,45,technician/engineer,84109-2001
5061,F,18,unemployed,05070
5062,M,50,self-employed,65401
5063,F,1,K-12 student,22801
5064,M,18,college/grad student,43215
5065,M,25,sales/marketing,28715
5066,F,25,academic/educator,23603
5067,M,56,retired,97520
5068,M,35,executive/managerial,19004
5069,F,56,other,95062
5070,M,25,artist,55344
5071,F,25,executive/managerial,75093
5072,M,45,technician/engineer,97330
5073,M,56,artist,93950
5074,M,1,other,20132
5075,M,50,doctor/health care,97470
5076,M,25,clerical/admin,19147
5077,M,25,artist,20037
5078,M,45,executive/managerial,19067
5079,M,25,college/grad student,70003
5080,F,50,programmer,95472
5081,F,18,college/grad student,19102
5082,M,35,academic/educator,23185
5083,M,25,college/grad student,16803
5084,M,18,college/grad student,10013
5085,M,56,technician/engineer,75225
5086,M,25,academic/educator,23462
5087,F,25,doctor/health care,19102
5088,M,25,technician/engineer,38111
5089,F,35,self-employed,77027
5090,F,35,unemployed,75069
5091,M,25,technician/engineer,19810
5092,M,56,sales/marketing,18954
5093,M,50,executive/managerial,19047
5094,M,18,K-12 student,67206
5095,F,35,academic/educator,23508
5096,M,25,lawyer,75206
5097,M,56,self-employed,19131
5098,M,50,executive/managerial,19380
5099,M,18,other,02780
5100,M,50,doctor/health care,193122042
5101,M,25,other,90069
5102,M,25,programmer,90240
5103,F,35,self-employed,78222
5104,M,35,writer,19108
5105,M,50,executive/managerial,18977
5106,F,35,academic/educator,19348
5107,F,45,other,08081
5108,F,25,homemaker,93940
5109,F,45,doctor/health care,19802
5110,M,35,scientist,78250
5111,M,35,artist,78006
5112,M,35,retired,89128
5113,M,25,other,55408
5114,F,1,K-12 student,22932
5115,M,56,programmer,02143
5116,M,35,doctor/health care,95521
5117,F,25,other,70118
5118,M,1,K-12 student,95123
5119,F,25,other,10011
5120,M,50,executive/managerial,80302
5121,M,25,executive/managerial,91608
5122,M,25,other,20009
5123,M,50,programmer,34761
5124,M,35,artist,20818
5125,M,45,other,10016
5126,M,25,lawyer,02453
5127,M,45,customer service,98502
5128,M,50,executive/managerial,94709
5129,M,45,technician/engineer,40515
5130,F,50,academic/educator,33149
5131,F,25,academic/educator,77707
5132,M,35,executive/managerial,77565
5133,M,18,lawyer,10028
5134,M,25,technician/engineer,95014
5135,M,35,executive/managerial,64055
5136,M,25,programmer,91106
5137,M,18,tradesman/craftsman,65265
5138,M,25,technician/engineer,35205
5139,M,50,self-employed,12866
5140,M,25,doctor/health care,35205
5141,M,18,technician/engineer,55423
5142,M,25,academic/educator,92101
5143,M,18,college/grad student,44502
5144,F,50,other,66762
5145,M,35,executive/managerial,77565-2332
5146,M,56,academic/educator,04240
5147,M,18,other,48314
5148,M,25,writer,98101
5149,M,35,academic/educator,10012
5150,M,25,clerical/admin,98034
5151,M,18,unemployed,30662
5152,F,25,college/grad student,44406
5153,M,25,executive/managerial,60046
5154,M,25,self-employed,20007
5155,M,25,self-employed,33301
5156,M,18,sales/marketing,10024
5157,M,35,academic/educator,74012
5158,F,18,college/grad student,44509
5159,M,35,executive/managerial,37027
5160,F,18,college/grad student,90066
5161,M,25,college/grad student,30052
5162,M,25,technician/engineer,94043
5163,M,45,doctor/health care,53216
5164,F,35,technician/engineer,91107
5165,M,35,doctor/health care,91103
5166,M,50,doctor/health care,42420
5167,M,18,scientist,06114
5168,M,35,executive/managerial,01720
5169,F,50,college/grad student,53562
5170,M,18,college/grad student,63141
5171,M,56,technician/engineer,92009
5172,F,35,lawyer,05602
5173,M,1,K-12 student,60423
5174,M,45,academic/educator,45208
5175,F,35,homemaker,33445
5176,M,1,K-12 student,60423
5177,M,45,sales/marketing,30005
5178,M,50,other,45420
5179,M,25,programmer,94110
5180,M,35,lawyer,85044
5181,M,25,executive/managerial,19003
5182,F,35,executive/managerial,55441
5183,F,18,writer,45202
5184,M,18,writer,67212
5185,F,35,college/grad student,44485
5186,M,35,programmer,96555
5187,M,18,self-employed,06510
5188,F,35,homemaker,44406
5189,F,45,executive/managerial,80304
5190,F,35,other,85024
5191,F,25,college/grad student,55455
5192,M,25,executive/managerial,80303
5193,M,35,programmer,14619
5194,M,25,executive/managerial,55409
5195,M,35,executive/managerial,80304
5196,M,56,executive/managerial,20814
5197,F,56,clerical/admin,75001
5198,F,18,college/grad student,55118
5199,F,25,academic/educator,35243
5200,F,35,scientist,43065
5201,M,50,executive/managerial,95376
5202,M,18,college/grad student,02871
5203,F,45,doctor/health care,01545
5204,M,50,retired,56342
5205,M,25,academic/educator,02908
5206,M,35,executive/managerial,91302
5207,M,25,other,98102
5208,M,25,college/grad student,55455
5209,M,50,academic/educator,46077
5210,F,35,technician/engineer,60618
5211,M,25,academic/educator,40214
5212,M,18,artist,90025
5213,M,18,other,31211
5214,F,35,homemaker,07452
5215,F,56,doctor/health care,91941
5216,M,18,artist,81291
5217,M,25,technician/engineer,01060
5218,M,18,other,89129
5219,M,18,college/grad student,94706
5220,M,25,executive/managerial,91436
5221,F,56,academic/educator,96734
5222,M,25,programmer,94501
5223,M,56,K-12 student,11361
5224,M,35,academic/educator,10016
5225,M,18,college/grad student,55120
5226,M,35,other,98122
5227,M,18,K-12 student,64050
5228,M,1,other,75070
5229,M,25,other,60173
5230,M,25,programmer,91104
5231,M,35,executive/managerial,92506
5232,M,25,college/grad student,14607
5233,M,25,customer service,97213
5234,F,25,other,60657
5235,M,25,college/grad student,14607
5236,M,25,sales/marketing,46268
5237,M,25,executive/managerial,55441
5238,F,50,self-employed,07462
5239,M,35,executive/managerial,07043
5240,F,25,other,94104
5241,F,25,college/grad student,02138
5242,M,25,academic/educator,14608
5243,M,1,K-12 student,54220
5244,M,18,college/grad student,01095
5245,F,45,academic/educator,27615
5246,F,18,other,64030
5247,F,1,K-12 student,01915
5248,F,45,sales/marketing,22206
5249,F,45,sales/marketing,75006
5250,M,50,doctor/health care,01545
5251,F,25,technician/engineer,97330
5252,M,25,writer,60622
5253,F,56,retired,02838
5254,M,18,college/grad student,32606
5255,M,1,K-12 student,55305
5256,M,25,self-employed,30269
5257,F,25,artist,10019
5258,M,35,college/grad student,58369
5259,M,25,doctor/health care,94404
5260,M,35,executive/managerial,78705
5261,M,35,programmer,10025
5262,F,25,sales/marketing,46220
5263,M,35,executive/managerial,40601
5264,M,18,college/grad student,15217
5265,M,45,academic/educator,97405
5266,M,35,academic/educator,42718
5267,M,35,executive/managerial,20191
5268,F,25,artist,68502
5269,M,18,other,37211
5270,M,25,programmer,87571
5271,F,25,other,94110
5272,M,25,executive/managerial,90210
5273,M,56,writer,91030
5274,M,25,other,60611
5275,M,25,technician/engineer,60611
5276,F,25,college/grad student,91740
5277,M,25,writer,91740
5278,F,25,executive/managerial,55122
5279,F,25,sales/marketing,55418
5280,M,18,college/grad student,12604
5281,M,25,artist,90210
5282,F,18,college/grad student,63146
5283,M,18,artist,63138
5284,M,25,self-employed,55426
5285,M,18,college/grad student,55410
5286,M,45,self-employed,97068
5287,M,25,farmer,85203
5288,M,56,retired,94114
5289,M,45,artist,94102
5290,F,18,college/grad student,60613
5291,M,45,academic/educator,44406
5292,M,25,other,97401
5293,M,25,programmer,95030
5294,M,25,artist,60626
5295,M,35,executive/managerial,55124
5296,F,1,other,27245
5297,M,25,programmer,19067
5298,M,35,technician/engineer,55126
5299,M,25,artist,43202
5300,M,25,writer,94111
5301,M,25,technician/engineer,00693
5302,F,1,K-12 student,02332
5303,F,56,doctor/health care,45504
5304,F,35,homemaker,55410
5305,F,18,college/grad student,95602
5306,F,25,technician/engineer,92121
5307,M,25,customer service,85281
5308,M,56,executive/managerial,27410
5309,M,25,other,02478
5310,F,56,academic/educator,60605
5311,M,50,other,62025-8000
5312,M,25,academic/educator,10463
5313,M,56,other,55406
5314,F,25,other,94107
5315,M,25,programmer,22903
5316,M,18,college/grad student,55104
5317,F,25,other,02138
5318,M,18,technician/engineer,98122
5319,M,18,technician/engineer,94941
5320,F,18,customer service,43201
5321,M,25,college/grad student,02457
5322,M,35,technician/engineer,97330
5323,M,25,writer,94122
5324,M,25,executive/managerial,02150
5325,F,50,executive/managerial,86001
5326,M,25,artist,55408
5327,M,25,executive/managerial,55408
5328,F,25,college/grad student,91740
5329,F,25,customer service,91773
5330,F,25,other,19143
5331,M,35,sales/marketing,06880
5332,M,18,college/grad student,30332
5333,F,25,executive/managerial,02332
5334,F,56,retired,46140
5335,M,25,sales/marketing,75093
5336,M,56,executive/managerial,75041
5337,F,35,clerical/admin,02725-1010
5338,M,25,technician/engineer,27609
5339,M,18,technician/engineer,60193
5340,F,50,clerical/admin,95032
5341,F,25,clerical/admin,85018
5342,F,35,executive/managerial,22039
5343,F,25,homemaker,60201
5344,F,50,academic/educator,98177
5345,F,25,technician/engineer,80003
5346,F,25,clerical/admin,97330
5347,M,25,doctor/health care,53705
5348,M,18,customer service,55414
5349,F,50,artist,97424
5350,M,18,customer service,55344
5351,F,45,academic/educator,85259
5352,F,35,customer service,55306
5353,M,25,doctor/health care,77030
5354,F,45,clerical/admin,78759
5355,M,56,other,78232
5356,M,45,other,78703
5357,F,18,writer,60123
5358,M,35,executive/managerial,10625
5359,M,18,self-employed,27705
5360,M,18,programmer,43650
5361,F,50,self-employed,92026
5362,M,35,retired,63130
5363,M,56,retired,30673
5364,F,25,clerical/admin,55408
5365,M,18,programmer,90250
5366,M,18,programmer,90045
5367,M,18,college/grad student,55344
5368,F,25,technician/engineer,20120
5369,M,25,scientist,02139
5370,M,25,programmer,98074
5371,M,25,lawyer,55408
5372,M,25,college/grad student,10549
5373,M,18,programmer,55112
5374,M,35,executive/managerial,38018
5375,M,25,other,02131
5376,M,25,technician/engineer,94538
5377,F,18,clerical/admin,10017
5378,M,35,tradesman/craftsman,10463
5379,M,25,executive/managerial,84095
5380,M,18,college/grad student,01125
5381,M,25,sales/marketing,10009
5382,M,18,college/grad student,07461
5383,M,35,academic/educator,55430
5384,F,25,clerical/admin,94117
5385,M,25,programmer,85226
5386,M,25,sales/marketing,60045
5387,F,25,academic/educator,45056
5388,F,18,college/grad student,10580
5389,M,45,executive/managerial,01905
5390,M,1,other,78130
5391,M,25,executive/managerial,10016
5392,M,50,academic/educator,98112
5393,M,35,executive/managerial,10471
5394,M,18,other,60618
5395,M,50,academic/educator,13224
5396,M,25,doctor/health care,89118
5397,M,18,other,60451
5398,M,56,technician/engineer,71301
5399,M,25,academic/educator,12553
5400,F,18,college/grad student,30010
5401,F,18,academic/educator,20003
5402,F,25,other,30102
5403,M,1,K-12 student,59801
5404,M,25,other,30068
5405,F,50,executive/managerial,12866
5406,F,35,other,49504
5407,F,35,technician/engineer,30096
5408,M,25,writer,11230-1710
5409,M,45,academic/educator,60091
5410,F,45,artist,21212
5411,F,1,unemployed,14850
5412,M,25,programmer,97330
5413,M,35,academic/educator,59801
5414,M,1,K-12 student,07652
5415,F,25,executive/managerial,03862
5416,F,25,customer service,01801
5417,M,18,technician/engineer,19030
5418,F,25,other,53589
5419,F,18,programmer,05055
5420,F,1,unemployed,14850
5421,M,35,technician/engineer,22030
5422,M,50,executive/managerial,94114
5423,F,50,customer service,60714
5424,F,35,artist,80012
5425,M,18,college/grad student,53211
5426,M,25,sales/marketing,95821
5427,M,35,unemployed,11201
5428,F,25,doctor/health care,28412
5429,F,25,academic/educator,02460
5430,F,45,academic/educator,26505
5431,M,56,academic/educator,19026
5432,M,56,retired,01742
5433,F,35,technician/engineer,45014
5434,F,25,executive/managerial,60618
5435,M,45,tradesman/craftsman,02557
5436,M,18,college/grad student,90024
5437,M,25,lawyer,55426
5438,M,25,sales/marketing,60048
5439,M,56,retired,19119
5440,F,45,artist,37923
5441,M,50,executive/managerial,95762
5442,M,25,executive/managerial,63110
5443,M,25,programmer,01915
5444,F,18,college/grad student,55449
5445,M,25,other,43223
5446,F,50,academic/educator,65203
5447,M,45,artist,60626
5448,M,45,unemployed,60626
5449,M,18,programmer,01702
5450,M,18,programmer,02143
5451,F,25,academic/educator,98115
5452,M,35,doctor/health care,10011
5453,M,18,college/grad student,30305
5454,M,35,executive/managerial,10001
5455,F,18,technician/engineer,55449
5456,M,35,academic/educator,32312
5457,M,18,programmer,55405
5458,F,18,artist,98102
5459,F,1,K-12 student,99016
5460,M,18,college/grad student,02143
5461,M,50,other,94025
5462,M,25,technician/engineer,89103
5463,M,35,other,53202
5464,M,35,executive/managerial,77079
5465,F,25,other,10019
5466,M,25,programmer,98033
5467,M,35,other,63366
5468,M,25,programmer,94618
5469,M,35,programmer,20171
5470,M,56,executive/managerial,20003-2712
5471,M,18,executive/managerial,10016
5472,M,35,academic/educator,27909
5473,M,25,academic/educator,20120-6354
5474,M,25,programmer,20009
5475,M,25,college/grad student,94110
5476,F,35,other,20037
5477,M,35,academic/educator,55343
5478,M,35,executive/managerial,02766
5479,M,35,academic/educator,50014
5480,F,25,sales/marketing,07030
5481,M,45,programmer,55449
5482,M,18,executive/managerial,10014
5483,F,25,doctor/health care,15202
5484,M,45,technician/engineer,21742
5485,M,25,college/grad student,08544
5486,M,25,other,17821
5487,M,25,technician/engineer,95136
5488,M,25,scientist,91125
5489,M,18,executive/managerial,94104
5490,M,45,technician/engineer,80907
5491,M,18,executive/managerial,10016
5492,M,18,college/grad student,55104
5493,M,35,programmer,96797
5494,F,35,technician/engineer,94306
5495,F,18,college/grad student,95076
5496,M,25,executive/managerial,90069
5497,M,25,college/grad student,60201
5498,F,50,academic/educator,62901
5499,F,25,unemployed,60201
5500,F,35,writer,14850
5501,M,25,artist,33334
5502,M,25,artist,66044
5503,F,25,homemaker,55409
5504,M,45,executive/managerial,85287-2702
5505,F,25,college/grad student,02141
5506,F,18,sales/marketing,60610
5507,M,45,executive/managerial,44325
5508,M,25,writer,94519
5509,M,25,other,11215
5510,M,18,college/grad student,191004
5511,M,45,academic/educator,92407
5512,F,25,technician/engineer,01701
5513,M,35,academic/educator,91768
5514,F,1,K-12 student,76501
5515,M,18,college/grad student,16101
5516,F,50,self-employed,98257
5517,M,56,other,80210
5518,M,50,technician/engineer,78666
5519,M,35,scientist,33167
5520,M,45,academic/educator,18901
5521,F,25,doctor/health care,02118
5522,M,25,sales/marketing,02460
5523,M,35,other,60187
5524,F,1,K-12 student,26505
5525,F,1,K-12 student,55311
5526,F,35,artist,27514
5527,M,25,academic/educator,70803
5528,M,50,academic/educator,45840
5529,M,18,doctor/health care,05273
5530,F,18,college/grad student,63141
5531,M,50,technician/engineer,09056
5532,M,25,technician/engineer,27408
5533,F,50,artist,10025
5534,M,45,self-employed,30102
5535,M,25,scientist,94538
5536,M,25,self-employed,67204
5537,F,56,academic/educator,10543
5538,M,45,programmer,55102
5539,F,25,writer,91403
5540,M,35,academic/educator,19149
5541,M,56,executive/managerial,93924
5542,M,45,executive/managerial,11576
5543,M,25,technician/engineer,97401
5544,M,25,scientist,08876
5545,F,35,self-employed,98072
5546,M,18,sales/marketing,26301
5547,F,18,college/grad student,10025
5548,F,18,college/grad student,02138
5549,F,50,homemaker,76034
5550,M,35,scientist,48187
5551,F,35,writer,98103
5552,M,50,executive/managerial,23233
5553,M,35,clerical/admin,29425
5554,M,25,academic/educator,92116
5555,M,1,K-12 student,37830
5556,M,45,doctor/health care,92103
5557,M,35,sales/marketing,33701
5558,M,1,K-12 student,02446
5559,M,50,academic/educator,77706
5560,F,35,technician/engineer,98036
5561,F,25,clerical/admin,74075
5562,F,35,academic/educator,54650
5563,F,25,executive/managerial,11753
5564,M,45,writer,02446
5565,M,18,technician/engineer,02114
5566,M,35,executive/managerial,20901
5567,M,50,clerical/admin,78704
5568,M,18,college/grad student,49841
5569,F,18,academic/educator,07666
5570,M,25,academic/educator,07666
5571,F,25,homemaker,07307
5572,F,25,college/grad student,63119
5573,F,35,academic/educator,14619
5574,M,25,other,20878
5575,M,35,executive/managerial,19808
5576,M,25,college/grad student,55369
5577,M,50,academic/educator,12970
5578,F,18,academic/educator,02109
5579,F,35,executive/managerial,07039
5580,M,45,executive/managerial,01581
5581,M,25,other,10016
5582,M,45,academic/educator,50011
5583,M,56,scientist,37830
5584,F,50,other,10016
5585,M,25,college/grad student,10016
5586,M,35,writer,94107
5587,M,25,technician/engineer,22041
5588,F,25,writer,60640
5589,F,25,other,04101
5590,F,45,programmer,94117
5591,M,18,other,10009
5592,M,25,academic/educator,53706
5593,M,50,self-employed,90210
5594,F,45,other,55419
5595,M,25,writer,90027
5596,M,35,programmer,22201
5597,F,18,college/grad student,95008
5598,M,18,college/grad student,27607
5599,M,35,executive/managerial,90020
5600,F,45,other,12833-2000
5601,M,35,academic/educator,98225
5602,M,35,other,97212
5603,M,50,executive/managerial,02461
5604,M,35,scientist,63117
5605,F,18,artist,95008
5606,F,25,sales/marketing,21046
5607,M,18,college/grad student,11209
5608,M,18,clerical/admin,78722
5609,F,50,academic/educator,30602
5610,F,25,academic/educator,54880
5611,F,35,executive/managerial,04015
5612,F,25,academic/educator,02148
5613,F,35,other,98622
5614,M,25,other,12833
5615,M,35,executive/managerial,07028
5616,M,45,academic/educator,08840
5617,M,25,sales/marketing,48336
5618,F,18,college/grad student,92612
5619,F,18,college/grad student,22310
5620,M,35,sales/marketing,55330
5621,M,25,executive/managerial,02135
5622,M,35,scientist,01775
5623,M,25,lawyer,84109
5624,M,25,executive/managerial,19380
5625,M,25,academic/educator,01760
5626,M,56,self-employed,32043
5627,M,25,other,07040
5628,M,18,college/grad student,90024
5629,M,25,sales/marketing,02465
5630,M,35,technician/engineer,06854
5631,M,35,programmer,01944
5632,F,18,college/grad student,78628
5633,M,50,academic/educator,98262
5634,M,25,sales/marketing,55406
5635,F,35,homemaker,06854
5636,M,25,executive/managerial,98102
5637,M,1,K-12 student,11102
5638,M,18,academic/educator,32601
5639,F,18,college/grad student,62025
5640,M,35,technician/engineer,78765
5641,F,25,technician/engineer,48473
5642,M,1,K-12 student,73013
5643,F,35,academic/educator,84108
5644,F,18,college/grad student,92833
5645,M,25,artist,87123
5646,M,18,college/grad student,96744
5647,M,18,academic/educator,62522
5648,M,25,technician/engineer,48473
5649,F,18,college/grad student,90025
5650,F,35,programmer,91104
5651,F,25,doctor/health care,74105
5652,M,18,other,47901
5653,M,50,academic/educator,74105
5654,M,25,college/grad student,95616
5655,F,25,doctor/health care,77054
5656,M,25,scientist,03755
5657,M,50,sales/marketing,92026
5658,M,56,other,32043
5659,M,25,other,20874
5660,M,25,artist,78722
5661,F,25,scientist,03255
5662,M,1,K-12 student,07960
5663,F,35,writer,75093
5664,M,18,college/grad student,48363
5665,M,18,college/grad student,10461-1301
5666,M,18,self-employed,11209
5667,M,35,executive/managerial,10009
5668,F,25,clerical/admin,41030
5669,M,56,academic/educator,90024
5670,M,18,college/grad student,48109
5671,M,25,academic/educator,02146
5672,F,25,college/grad student,43212
5673,F,35,academic/educator,55417
5674,M,35,executive/managerial,94306
5675,M,35,sales/marketing,30030
5676,M,25,writer,78746
5677,M,25,academic/educator,13210
5678,M,35,technician/engineer,98103
5679,M,35,artist,33020
5680,M,50,writer,94117
5681,F,25,executive/managerial,92122
5682,M,18,other,23455-4959
5683,F,18,homemaker,94538
5684,M,18,self-employed,94110
5685,M,25,technician/engineer,94117
5686,M,56,self-employed,60610
5687,F,1,other,55403
5688,F,18,college/grad student,78666
5689,M,25,other,84119
5690,M,18,college/grad student,78666
5691,M,35,sales/marketing,66013
5692,F,25,executive/managerial,29615
5693,F,25,college/grad student,90034
5694,F,25,programmer,90640
5695,F,35,clerical/admin,21221
5696,F,25,sales/marketing,97367
5697,M,25,other,95826
5698,M,35,sales/marketing,55418
5699,M,35,scientist,94706
5700,F,18,sales/marketing,55426
5701,M,25,executive/managerial,55311
5702,M,18,other,90034
5703,M,56,academic/educator,14068
5704,F,18,college/grad student,90024
5705,F,18,college/grad student,90024
5706,M,18,technician/engineer,08550
5707,M,25,programmer,01060
5708,M,35,academic/educator,90034
5709,M,18,college/grad student,90024
5710,M,25,scientist,90034
5711,M,25,executive/managerial,47714
5712,M,35,academic/educator,90024
5713,F,50,executive/managerial,91362
5714,M,35,artist,96753
5715,M,18,college/grad student,90024
5716,M,1,K-12 student,03756
5717,M,25,other,03766
5718,F,35,sales/marketing,38018
5719,M,56,executive/managerial,21773
5720,M,25,other,60610
5721,M,45,lawyer,90046
5722,M,25,writer,48103
5723,M,18,programmer,55057
5724,M,25,scientist,94102
5725,M,18,artist,10018
5726,M,25,academic/educator,77845
5727,M,25,college/grad student,92843
5728,F,35,writer,09824
5729,M,18,K-12 student,99016
5730,M,18,other,94111
5731,F,25,lawyer,10022
5732,F,25,lawyer,02111
5733,M,25,college/grad student,48109
5734,F,25,sales/marketing,10022
5735,M,25,doctor/health care,19342
5736,M,25,academic/educator,08904
5737,M,45,scientist,93555
5738,M,25,programmer,55406
5739,M,25,executive/managerial,90212
5740,M,25,academic/educator,60613
5741,M,50,retired,60622
5742,F,25,programmer,20850
5743,F,35,other,55442
5744,F,25,college/grad student,66044
5745,F,18,college/grad student,90024
5746,M,18,scientist,94061
5747,M,25,other,03755
5748,M,25,other,92155
5749,M,25,artist,94117
5750,M,18,academic/educator,04101
5751,F,1,other,14167
5752,F,56,other,14850
5753,M,18,technician/engineer,78758
5754,F,18,academic/educator,60640
5755,F,35,artist,78744
5756,F,1,K-12 student,98110
5757,M,1,K-12 student,05667
5758,F,50,academic/educator,29642
5759,F,25,academic/educator,08904
5760,M,18,programmer,10549
5761,M,25,writer,90048
5762,F,35,doctor/health care,55125
5763,F,25,academic/educator,08904
5764,F,50,programmer,77098
5765,M,25,lawyer,44515
5766,M,56,sales/marketing,96744
5767,M,25,artist,75287
5768,F,1,executive/managerial,20852
5769,M,45,sales/marketing,05602
5770,M,25,other,80231
5771,M,25,executive/managerial,95616
5772,M,35,executive/managerial,16365
5773,M,25,doctor/health care,89123
5774,M,18,college/grad student,94118
